ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
6578,0.2366666666666667,0.0025,0.0025,0.6420833333333335,0.11625
6579,0.7066666666666667,0.0,0.00125,0.01375,0.2783333333333334
6580,0.8275,0.00125,0.0,0.01125,0.16
6581,0.27625,0.00625,0.0075,0.005,0.705
6582,0.01375,0.01,0.34125,0.0375,0.5975
6583,0.81,0.0,0.0,0.015,0.175
6584,0.025,0.0025,0.0325,0.3975,0.5425
6585,0.985,0.0,0.0,0.0,0.015
6586,0.01625,0.00625,0.36875,0.02625,0.5825
6587,0.10125,0.0,0.00625,0.79625,0.09625
6588,0.01375,0.015,0.03,0.115,0.82625
6589,0.295,0.00375,0.01375,0.5825,0.105
6590,0.325,0.00125,0.01625,0.1625,0.495
6591,0.005,0.0,0.00125,0.0,0.99375
6592,0.7775,0.0,0.0,0.12375,0.09875
6593,0.2384375,0.0,0.1040625,0.4375,0.22
6594,0.8925,0.0,0.0025,0.06625,0.03875
6595,0.6672916666666666,0.0,0.0175,0.25145833333333334,0.06375
6596,0.07625,0.00375,0.06125,0.5125,0.34625
6597,0.0825,0.0,0.16125,0.29,0.46625
6598,0.895,0.0,0.0,0.03875,0.06625
6599,0.74625,0.0,0.05,0.06375,0.14
6600,0.0,0.006875,0.0225,0.0,0.9706250000000002
6601,0.10958333333333332,0.0,0.16,0.34166666666666673,0.38875
6602,0.295625,0.0,0.01875,0.220625,0.465
6603,0.1425,0.0,0.01375,0.29875,0.545
6604,0.8875,0.0,0.00875,0.02,0.08375
6605,0.0,0.0,0.32,0.0025,0.6775
6606,0.57375,0.00375,0.00875,0.00625,0.4075
6607,0.315,0.0,0.00125,0.67375,0.01
6608,0.52125,0.0,0.01125,0.0525,0.415
6609,0.0,0.00625,0.0075,0.0,0.98625
6610,0.80625,0.0,0.0,0.15125,0.0425
6611,0.748125,0.0,0.0075,0.214375,0.03
6612,0.3825,0.005,0.0025,0.07375,0.53625
6613,0.0,0.005,0.0125,0.01,0.9725
6614,0.45,0.00125,0.00875,0.425,0.115
6615,0.6275,0.0,0.0025,0.28375,0.08625
6616,0.890625,0.0,0.005,0.0075,0.096875
6617,0.31875,0.0,0.0025,0.2225,0.45625
6618,0.29125,0.0,0.0025,0.590625,0.115625
6619,0.20125,0.08125,0.085,0.13375,0.49875
6620,0.8775,0.00375,0.0,0.035,0.08375
6621,0.8225,0.00125,0.0075,0.03,0.13875
6622,0.97125,0.0075,0.0,0.0,0.02125
6623,0.92125,0.0,0.00125,0.03375,0.04375
6624,0.9654166666666666,0.0,0.0,0.00125,0.03333333333333333
6625,0.57625,0.0,0.00375,0.2,0.22
6626,0.43875,0.00375,0.02375,0.475,0.05875
6627,0.0025,0.11,0.01375,0.00125,0.8725
6628,0.92375,0.0,0.0,0.06875,0.0075
6629,0.00125,0.00125,0.08125,0.00125,0.915
6630,0.00625,0.01125,0.0225,0.00375,0.95625
6631,0.4928125,0.0,0.02,0.2875,0.1996875
6632,0.38375,0.0025,0.08375,0.07875,0.45125
6633,0.27375,0.0,0.15125,0.39875,0.17625
6634,0.92375,0.0,0.00125,0.05875,0.01625
6635,0.02625,0.01875,0.07875,0.31625,0.56
6636,0.01375,0.02375,0.53375,0.04,0.38875
6637,0.0025,0.0175,0.0625,0.00375,0.91375
6638,0.0725,0.01875,0.0575,0.32375,0.5275
6639,0.41375,0.0,0.00875,0.15875,0.41875
6640,0.005,0.06375,0.44875,0.0025,0.48
6641,0.0025,0.00125,0.39125,0.01125,0.59375
6642,0.2725,0.03625,0.345,0.0275,0.31875
6643,0.91125,0.00875,0.00125,0.01125,0.0675
6644,0.035,0.02625,0.0225,0.00875,0.9075
6645,0.93125,0.0,0.0,0.02125,0.0475
6646,0.52,0.00125,0.0375,0.3175,0.12375
6647,0.31875,0.00625,0.03,0.28,0.365
6648,0.1025,0.0075,0.16625,0.32375,0.4
6649,0.57,0.0,0.0275,0.395,0.0075
6650,0.0,0.03125,0.10125,0.0,0.8675
6651,0.6275,0.0,0.025,0.0425,0.305
6652,0.8175,0.0,0.0,0.1,0.0825
6653,0.56625,0.0,0.005,0.3675,0.06125
6654,0.88,0.0,0.0,0.11625,0.00375
6655,0.195,0.0,0.0,0.04875,0.75625
6656,0.52875,0.0,0.00125,0.07625,0.39375
6657,0.985,0.0,0.0,0.01,0.005
6658,0.585,0.035,0.02,0.06,0.3
6659,0.0125,0.00625,0.1775,0.00875,0.795
6660,0.0,0.15833333333333333,0.05,0.0,0.7916666666666667
6661,0.65625,0.0,0.02125,0.1475,0.175
6662,0.32375,0.00625,0.01625,0.5266666666666667,0.12708333333333333
6663,0.6207916666666667,0.00125,0.00875,0.28545833333333337,0.08375
6664,0.0025,0.00875,0.2,0.01,0.77875
6665,0.13625,0.0,0.0025,0.1525,0.70875
6666,0.50125,0.00125,0.03125,0.2275,0.23875
6667,0.0,0.00875,0.19375,0.00125,0.79625
6668,0.82825,0.0,0.00125,0.12125,0.049249999999999995
6669,0.97875,0.00125,0.0,0.00875,0.01125
6670,0.08125,0.0025,0.055,0.09,0.77125
6671,0.17875,0.0,0.62,0.13125,0.07
6672,0.0,0.00125,0.00125,0.00125,0.99625
6673,0.70125,0.0,0.0075,0.15375,0.1375
6674,0.67,0.0,0.00375,0.0375,0.28875
6675,0.2975,0.0,0.01875,0.51,0.17375
6676,0.38708333333333333,0.0575,0.005,0.3504166666666667,0.2
6677,0.885,0.0,0.00125,0.02,0.09375
6678,0.7683333333333333,0.0,0.0,0.01875,0.21291666666666667
6679,0.0,0.01,0.0175,0.00625,0.96625
6680,0.19,0.0,0.10125,0.6075,0.10125
6681,0.4475,0.0025,0.0625,0.11,0.3775
6682,0.87625,0.00125,0.0025,0.01375,0.10625
6683,0.0,0.0,0.0025,0.0,0.9975
6684,0.735,0.0,0.0075,0.17625,0.08125
6685,0.18375,0.0,0.17125,0.33125,0.31375
6686,0.23125,0.005,0.08,0.4825,0.20125
6687,0.04,0.0,0.3275,0.34,0.2925
6688,0.10802083333333334,0.0,0.16072916666666667,0.4725,0.25875
6689,0.67875,0.0,0.00625,0.24625,0.06875
6690,0.4025,0.00125,0.01375,0.40375,0.17875
6691,0.80375,0.0,0.00125,0.11,0.085
6692,0.58,0.00125,0.0,0.11375,0.305
6693,0.89625,0.0,0.005,0.01375,0.085
6694,0.335,0.01625,0.16125,0.0925,0.395
6695,0.02125,0.0,0.05875,0.78875,0.13125
6696,0.15625,0.0,0.12125,0.385,0.3375
6697,0.0,0.005,0.00125,0.0,0.99375
6698,0.0225,0.00125,0.0,0.0,0.97625
6699,0.0225,0.00125,0.22375,0.605,0.1475
6700,0.715,0.0,0.0275,0.01125,0.24625
6701,0.6670833333333335,0.0,0.0,0.0175,0.3154166666666666
6702,0.01625,0.0,0.50625,0.23125,0.24625
6703,0.6249375,0.0,0.0175,0.2388125,0.11875
6704,0.315,0.0,0.12375,0.3675,0.19375
6705,0.05125,0.0,0.0925,0.40125,0.455
6706,0.00125,0.0,0.01,0.0,0.98875
6707,0.2425,0.0,0.15875,0.065,0.53375
6708,0.95625,0.0,0.00125,0.025,0.0175
6709,0.24,0.005,0.04,0.275,0.44
6710,0.66625,0.0,0.00875,0.19625,0.12875
6711,0.32625,0.00125,0.0275,0.53125,0.11375
6712,0.5675,0.0,0.00125,0.07625,0.355
6713,0.3378333333333334,0.0,0.12050000000000001,0.35791666666666666,0.18375
6714,0.42625,0.00125,0.00125,0.08875,0.4825
6715,0.37625,0.02125,0.1575,0.235,0.21
6716,0.8142291666666667,0.0,0.0,0.11077083333333335,0.075
6717,0.05,0.01375,0.07625,0.1075,0.7525
6718,0.57875,0.0,0.01125,0.34375,0.06625
6719,0.34708333333333335,0.0,0.01,0.14125,0.5016666666666666
6720,0.66,0.0,0.0125,0.12875,0.19875
6721,0.4825,0.0,0.1025,0.21625,0.19875
6722,0.75625,0.0,0.0,0.18125,0.0625
6723,0.5903125,0.0,0.00125,0.1021875,0.30625
6724,0.74625,0.0,0.00625,0.02125,0.22625
6725,0.72625,0.00125,0.00375,0.05125,0.2175
6726,0.57625,0.0025,0.0,0.09875,0.3225
6727,0.01375,0.10625,0.35625,0.005,0.51875
6728,0.1425,0.0,0.13875,0.67625,0.0425
6729,0.4625,0.015,0.00875,0.0025,0.51125
6730,0.18,0.0,0.0075,0.00625,0.80625
6731,0.0325,0.0,0.005,0.11625,0.84625
6732,0.315,0.0,0.2025,0.33625,0.14625
6733,0.53625,0.0,0.005,0.43,0.02875
6734,0.2675,0.0075,0.0075,0.67625,0.04125
6735,0.85,0.0,0.0025,0.05,0.0975
6736,0.41625,0.0,0.0475,0.28375,0.2525
6737,0.22166666666666665,0.0075,0.02375,0.3795833333333333,0.3675
6738,0.2975,0.0,0.0625,0.19625,0.44375
6739,0.2,0.2075,0.0675,0.3675,0.1575
6740,0.40381249999999996,0.0,0.07125,0.26125,0.2636875
6741,0.45,0.0,0.06625,0.42375,0.06
6742,0.985,0.0,0.00125,0.01375,0.0
6743,0.845,0.0,0.0075,0.1225,0.025
6744,0.0,0.0,0.00125,0.0,0.99875
6745,0.47375,0.01375,0.05125,0.36,0.10125
6746,0.0,0.0,0.0,0.0,1.0
6747,0.06125,0.00125,0.085,0.31625,0.53625
6748,0.2546875,0.0,0.035,0.6403125,0.07
6749,0.2575,0.0,0.07875,0.5540357142857143,0.10971428571428571
6750,0.5783333333333334,0.0,0.03875,0.18,0.2029166666666667
6751,0.00125,0.01625,0.33,0.0175,0.635
6752,0.9275,0.0,0.0,0.00125,0.07125
6753,0.874375,0.0,0.00125,0.120625,0.00375
6754,0.87,0.0,0.0025,0.0275,0.1
6755,0.6975,0.0,0.0,0.09125,0.21125
6756,0.0,0.04875,0.22875,0.0,0.7225
6757,0.02625,0.00875,0.5075,0.2475,0.21
6758,0.97,0.0,0.00625,0.00875,0.015
6759,0.0,0.0,0.00625,0.0,0.99375
6760,0.7075,0.0,0.0,0.1075,0.185
6761,0.27875,0.0025,0.02125,0.30375,0.39375
6762,0.37625,0.0,0.00375,0.0975,0.5225
6763,0.7975,0.0,0.00125,0.145,0.05625
6764,0.0325,0.0,0.00375,0.0375,0.92625
6765,0.3825,0.0,0.00375,0.25625,0.3575
6766,0.02,0.00375,0.05125,0.51125,0.41375
6767,0.76375,0.0,0.0,0.0175,0.21875
6768,0.00375,0.00125,0.03625,0.3225,0.63625
6769,0.43833333333333335,0.00125,0.0025,0.49666666666666665,0.06125
6770,0.0225,0.035,0.3325,0.0525,0.5575
6771,0.0,0.01,0.00125,0.0,0.98875
6772,0.135,0.0,0.31875,0.42625,0.12
6773,0.0125,0.02125,0.335,0.02125,0.61
6774,0.32625,0.00125,0.15625,0.405,0.11125
6775,0.5354791666666667,0.0,0.00625,0.3645208333333333,0.09375
6776,0.473125,0.0,0.00875,0.41125,0.106875
6777,0.9725,0.0,0.0,0.01,0.0175
6778,0.55125,0.0,0.01,0.08375,0.355
6779,0.995,0.0,0.0,0.00125,0.00375
6780,0.6225,0.0,0.00125,0.26,0.11625
6781,0.5704166666666667,0.0,0.015,0.22958333333333333,0.185
6782,0.0175,0.02375,0.145,0.0,0.81375
6783,0.04,0.0,0.06875,0.50125,0.39
6784,0.6729166666666666,0.0,0.0025,0.00625,0.31833333333333336
6785,0.7275,0.0,0.00375,0.2225,0.04625
6786,0.0,0.004166666666666667,0.07,0.0,0.9258333333333333
6787,0.65875,0.0,0.005416666666666666,0.2895833333333333,0.04625
6788,0.0,0.015,0.02,0.005,0.96
6789,0.4375,0.0,0.02,0.50375,0.03875
6790,0.28125,0.0,0.0,0.5325,0.18625
6791,0.2075,0.0,0.00875,0.29875,0.485
6792,0.3575,0.0,0.00125,0.4675,0.17375
6793,0.39625,0.00125,0.00375,0.2925,0.30625
6794,0.0,0.01375,0.03,0.00125,0.955
6795,0.0025,0.00125,0.02875,0.00125,0.96625
6796,0.9725,0.0,0.0,0.0,0.0275
6797,0.9621875,0.0025,0.0,0.00125,0.0340625
6798,0.5306249999999999,0.00125,0.0025,0.1175,0.348125
6799,0.38375,0.0,0.00375,0.59,0.0225
6800,0.09897916666666667,0.00625,0.024770833333333332,0.21125,0.65875
6801,0.0025,0.01897916666666667,0.07375,0.0025,0.9022708333333332
6802,0.08625,0.05375,0.0975,0.61125,0.15125
6803,0.175,0.0,0.07375,0.4325,0.31875
6804,0.83,0.0,0.00625,0.0675,0.09625
6805,0.0075,0.01625,0.22375,0.01125,0.74125
6806,0.0,0.0,0.01375,0.0,0.98625
6807,0.18375,0.0075,0.0175,0.61375,0.1775
6808,0.88,0.0225,0.0,0.00125,0.09625
6809,0.0675,0.00125,0.0225,0.16375,0.745
6810,0.72,0.0,0.0,0.24375,0.03625
6811,0.803125,0.0,0.0025,0.15625,0.038125
6812,0.435625,0.0,0.01,0.514375,0.04
6813,0.8222916666666668,0.0,0.0,0.0325,0.14520833333333333
6814,0.13625,0.0125,0.215,0.0075,0.62875
6815,0.12,0.0275,0.385,0.2375,0.23
6816,0.02375,0.0325,0.05125,0.0,0.8925
6817,0.99875,0.0,0.0,0.00125,0.0
6818,0.33125,0.0,0.00125,0.04,0.6275
6819,0.2175,0.0,0.11,0.3875,0.285
6820,0.0,0.00125,0.00625,0.0,0.9925
6821,0.4,0.0,0.04875,0.17375,0.3775
6822,0.2825,0.0,0.06625,0.61375,0.0375
6823,0.5666666666666667,0.0,0.00875,0.21208333333333332,0.2125
6824,0.0,0.008125,0.3725,0.025,0.594375
6825,0.36625,0.0175,0.0075,0.33625,0.2725
6826,0.9975,0.0,0.0,0.0,0.0025
6827,0.02375,0.0075,0.03125,0.005,0.9325
6828,0.0025,0.00625,0.33,0.01625,0.645
6829,0.62375,0.0125,0.01,0.2575,0.09625
6830,0.07125,0.00125,0.0175,0.6075,0.3025
6831,0.73125,0.0,0.0025,0.22375,0.0425
6832,0.27875,0.015,0.0775,0.00375,0.625
6833,0.0,0.01875,0.13125,0.00375,0.84625
6834,0.0,0.0,0.00375,0.0025,0.99375
6835,0.264875,0.0,0.01625,0.620125,0.09875
6836,0.03125,0.10375,0.1125,0.01375,0.73875
6837,0.0,0.03375,0.0175,0.025,0.92375
6838,0.4625,0.0,0.05625,0.4075,0.07375
6839,0.47916666666666663,0.0,0.03375,0.4045833333333333,0.0825
6840,0.0,0.02625,0.0075,0.005,0.96125
6841,0.0,0.0,0.0125,0.0,0.9875
6842,0.0,0.0,0.026708333333333334,0.0025,0.9707916666666666
6843,0.7625,0.0,0.0,0.00125,0.23625
6844,0.08625,0.00125,0.1175,0.6325,0.1625
6845,0.11125,0.0175,0.08125,0.73875,0.05125
6846,0.1125,0.005,0.1975,0.33625,0.34875
6847,0.4575,0.01375,0.1775,0.125,0.22625
6848,0.985,0.0,0.0,0.0025,0.0125
6849,0.515,0.0,0.01125,0.37,0.10375
6850,0.00125,0.002833333333333333,0.08375,0.00125,0.9109166666666667
6851,0.0,0.00125,0.01375,0.0,0.985
6852,0.0,0.0,0.025,0.0,0.975
6853,0.5979166666666667,0.0,0.02,0.3145833333333333,0.0675
6854,0.215,0.00625,0.0625,0.0825,0.63375
6855,0.045,0.00125,0.055,0.4025,0.49625
6856,0.525625,0.0175,0.0475,0.238125,0.17125
6857,0.0,0.00125,0.01625,0.0,0.9825
6858,0.17125,0.0,0.025,0.65375,0.15
6859,0.3569345238095238,0.0,0.025,0.4968154761904761,0.12125
6860,0.525,0.0,0.00375,0.27625,0.195
6861,0.95875,0.02,0.0,0.0,0.02125
6862,0.01875,0.0075,0.3335,0.09125,0.5489999999999999
6863,0.67375,0.0,0.01375,0.1925,0.12
6864,0.9078333333333333,0.0,0.0,0.0,0.09216666666666667
6865,0.41125,0.0,0.03,0.31375,0.245
6866,0.1075,0.03625,0.068125,0.0825,0.705625
6867,0.47885416666666664,0.00125,0.0975,0.12875,0.29364583333333333
6868,0.0025,0.0,0.02,0.0,0.9775
6869,0.73675,0.00125,0.0025,0.0125,0.247
6870,0.915,0.0,0.0,0.03375,0.05125
6871,0.00125,0.00125,0.00125,0.00125,0.995
6872,0.8125,0.0,0.0,0.0,0.1875
6873,0.5025,0.0,0.0025,0.39375,0.10125
6874,0.7625,0.0,0.00375,0.0825,0.15125
6875,0.2086458333333334,0.0,0.00125,0.7638541666666666,0.02625
6876,0.31875,0.0,0.05625,0.1075,0.5175
6877,0.11875,0.0,0.06375,0.52375,0.29375
6878,1.0,0.0,0.0,0.0,0.0
6879,0.115,0.0025,0.12625,0.595,0.16125
6880,0.0,0.0025,0.00375,0.0,0.99375
6881,0.0,0.00625,0.00875,0.0,0.985
6882,0.9725,0.0,0.0,0.01125,0.01625
6883,0.06875,0.01,0.0625,0.00125,0.8575
6884,0.80875,0.0,0.04375,0.115,0.0325
6885,0.0,0.00125,0.0,0.01,0.98875
6886,0.15375,0.0,0.0025,0.15875,0.685
6887,0.0,0.0125,0.05875,0.00125,0.9275
6888,0.87625,0.005,0.0025,0.05125,0.065
6889,0.4925,0.015,0.0,0.08375,0.40875
6890,0.41,0.0,0.0175,0.48625,0.08625
6891,0.0,0.0,0.01,0.0,0.99
6892,0.8803670634920635,0.0,0.005,0.005,0.10963293650793653
6893,0.31875,0.0025,0.025,0.44625,0.2075
6894,0.28875,0.00125,0.1325,0.445,0.1325
6895,0.88625,0.0,0.0,0.05625,0.0575
6896,0.6133333333333334,0.0,0.0,0.00125,0.38541666666666674
6897,0.01625,0.0,0.12625,0.25625,0.60125
6898,0.0575,0.00125,0.28875,0.4675,0.185
6899,0.6325,0.0,0.0175,0.23875,0.11125
6900,0.6,0.0,0.01875,0.3625,0.01875
6901,0.8371875,0.0,0.055,0.0175,0.09031250000000002
6902,0.99875,0.0,0.0,0.00125,0.0
6903,0.99875,0.0,0.0,0.0,0.00125
6904,0.0,0.01875,0.0075,0.00375,0.97
6905,0.18854166666666664,0.0,0.045,0.70375,0.06270833333333332
6906,0.04125,0.00375,0.3475,0.38125,0.22625
6907,0.02125,0.00625,0.0725,0.05375,0.84625
6908,0.4325,0.0,0.0025,0.445,0.12
6909,0.69,0.0,0.0,0.01875,0.29125
6910,0.4425,0.0,0.0025,0.31375,0.24125
6911,0.59875,0.0,0.02625,0.30875,0.06625
6912,0.0,0.0,0.05375,0.0,0.94625
6913,0.8108333333333333,0.0,0.0,0.00875,0.18041666666666667
6914,0.0275,0.00625,0.11375,0.01375,0.83875
6915,0.55375,0.01625,0.03,0.005,0.395
6916,0.6775,0.0,0.00125,0.25625,0.065
6917,0.97625,0.0,0.0,0.00125,0.0225
6918,0.341875,0.0,0.044375,0.44375,0.17
6919,0.7825,0.0,0.0,0.21375,0.00375
6920,0.265,0.0125,0.01125,0.01125,0.7
6921,0.1725,0.0025,0.1975,0.0675,0.56
6922,0.0325,0.025,0.055,0.04375,0.84375
6923,0.8147916666666667,0.00125,0.00125,0.17520833333333333,0.0075
6924,0.0,0.00375,0.00625,0.0,0.99
6925,0.54125,0.00375,0.00625,0.10125,0.3475
6926,0.85125,0.0,0.0,0.03,0.11875
6927,0.01125,0.0,0.70125,0.0125,0.275
6928,0.6529166666666666,0.0025,0.00375,0.0525,0.28833333333333333
6929,0.47875,0.0,0.0125,0.2225,0.28625
6930,0.52625,0.0,0.00125,0.12875,0.34375
6931,0.86,0.0,0.00125,0.02,0.11875
6932,0.4709375,0.0,0.015,0.28125,0.2328125
6933,0.0175,0.02375,0.19625,0.11125,0.65125
6934,0.5025,0.00125,0.03625,0.15875,0.30125
6935,0.37875,0.0,0.07,0.11375,0.4375
6936,0.98375,0.0,0.0,0.0,0.01625
6937,0.71375,0.0,0.00125,0.26,0.025
6938,0.64375,0.0,0.0525,0.03625,0.2675
6939,0.1175,0.0,0.0,0.005,0.8775
6940,0.03,0.0025,0.02625,0.32875,0.6125
6941,0.23625,0.0,0.00875,0.66375,0.09125
6942,0.92625,0.00125,0.0,0.04375,0.02875
6943,1.0,0.0,0.0,0.0,0.0
6944,0.0,0.00375,0.00125,0.0,0.995
6945,0.9089583333333333,0.005,0.0275,0.00125,0.05729166666666666
6946,0.78875,0.0,0.00125,0.1679166666666667,0.042083333333333334
6947,0.22125,0.0075,0.02875,0.00125,0.74125
6948,0.1875,0.09,0.10110416666666668,0.12375,0.4976458333333334
6949,0.9395,0.0,0.0,0.0025,0.057999999999999996
6950,0.5775,0.0,0.00375,0.3675,0.05125
6951,0.00375,0.005,0.00375,0.0,0.9875
6952,0.25,0.0,0.00125,0.03125,0.7175
6953,0.791875,0.0,0.0,0.0025,0.205625
6954,0.205,0.0,0.0275,0.30375,0.46375
6955,0.7475,0.0,0.0,0.07375,0.17875
6956,0.0,0.00875,0.00875,0.0,0.9825
6957,0.81,0.0,0.0,0.00125,0.18875
6958,0.23125,0.0,0.01625,0.2475,0.505
6959,0.6275,0.0025,0.005,0.12,0.245
6960,0.33166666666666667,0.0,0.0,0.6045833333333333,0.06375
6961,0.10125,0.00125,0.0,0.01,0.8875
6962,0.01625,0.01625,0.11,0.0575,0.8
6963,0.05,0.0175,0.12749999999999997,0.01625,0.78875
6964,0.2775,0.02,0.00625,0.595,0.10125
6965,0.00625,0.01875,0.0025,0.00125,0.97125
6966,0.38375,0.0,0.0003125,0.3446875,0.27125
6967,0.4725,0.0,0.0875,0.4025,0.0375
6968,0.9975,0.0,0.0,0.0,0.0025
6969,0.00125,0.42375,0.04125,0.0,0.53375
6970,0.5275,0.00125,0.00125,0.0975,0.3725
6971,0.4254166666666667,0.0,0.00125,0.49208333333333326,0.08125
6972,0.281625,0.0,0.02625,0.45875,0.233375
6973,0.00875,0.0125,0.0675,0.00625,0.905
6974,0.4,0.0,0.02875,0.498,0.07325
6975,0.00375,0.005,0.38125,0.015,0.595
6976,0.38,0.0,0.005,0.34125,0.27375
6977,0.33125,0.0,0.0,0.6625,0.00625
6978,0.49125,0.0,0.0125,0.01375,0.4825
6979,0.48625,0.0,0.0475,0.12,0.34625
6980,0.7070833333333333,0.00125,0.01,0.27541666666666664,0.00625
6981,0.6179166666666667,0.0,0.00125,0.3770833333333334,0.00375
6982,0.364,0.0,0.01625,0.556,0.06375
6983,0.31,0.0,0.0075,0.05375,0.62875
6984,0.8775,0.0,0.00375,0.0675,0.05125
6985,0.37875,0.03,0.2975,0.11625,0.1775
6986,0.08875,0.0,0.03875,0.79625,0.07625
6987,0.9325,0.0,0.00125,0.04625,0.02
6988,0.95875,0.02375,0.0,0.0075,0.01
6989,0.76625,0.0,0.0025,0.06125,0.17
6990,0.57375,0.005,0.01125,0.045,0.365
6991,0.335,0.0,0.04,0.2325,0.3925
6992,0.635,0.0,0.00375,0.29625,0.065
6993,0.695,0.0,0.0425,0.18891666666666665,0.07358333333333333
6994,0.8047916666666666,0.0,0.00125,0.08645833333333332,0.1075
6995,0.00875,0.00125,0.41,0.38625,0.19375
6996,0.40875,0.01625,0.065,0.12875,0.38125
6997,0.0175,0.0075,0.19125,0.01625,0.7675
6998,0.015,0.03875,0.18625,0.01375,0.74625
6999,0.1425,0.0,0.0625,0.7104166666666666,0.08458333333333332
7000,0.93875,0.0,0.0,0.01625,0.045
7001,0.58125,0.0,0.0025,0.07625,0.34
7002,0.90625,0.0,0.0,0.00125,0.0925
7003,0.39625,0.0,0.0225,0.39375,0.1875
7004,0.00375,0.0025,0.1125,0.005,0.87625
7005,0.605,0.00125,0.0,0.1325,0.26125
7006,0.0,0.00625,0.01375,0.0025,0.9775
7007,0.0,0.005,0.0175,0.0,0.9775
7008,0.3225,0.0,0.01125,0.12375,0.5425
7009,0.5279166666666666,0.0025,0.00375,0.45583333333333337,0.01
7010,0.835,0.00625,0.0,0.11,0.04875
7011,0.5675,0.0,0.0025,0.1625,0.2675
7012,0.0875,0.00375,0.24375,0.025,0.64
7013,0.975,0.0,0.00375,0.00375,0.0175
7014,1.0,0.0,0.0,0.0,0.0
7015,0.295,0.00375,0.00375,0.68375,0.01375
7016,0.0125,0.005,0.4325,0.11375,0.43625
7017,0.68375,0.0,0.0025,0.19,0.12375
7018,0.9975,0.0,0.0,0.0,0.0025
7019,0.1475,0.01125,0.37875,0.08625,0.37625
7020,0.02,0.14625,0.20375,0.00375,0.62625
7021,0.44125,0.0,0.03625,0.19875,0.32375
7022,0.0275,0.0,0.16375,0.1925,0.61625
7023,0.41625,0.02625,0.00625,0.02125,0.53
7024,0.01625,0.07,0.54375,0.0025,0.3675
7025,0.005,0.01125,0.36375,0.04125,0.57875
7026,0.2525,0.00125,0.04875,0.4725,0.225
7027,0.0,0.20208333333333336,0.05375,0.0,0.7441666666666665
7028,0.96625,0.0,0.0025,0.00375,0.0275
7029,0.10125,0.00375,0.10375,0.61625,0.175
7030,0.0025,0.1625,0.11,0.0475,0.6775
7031,0.4325,0.00125,0.00625,0.545,0.015
7032,0.5525,0.0,0.0025,0.04125,0.40375
7033,0.00625,0.00125,0.0675,0.0075,0.9175
7034,0.9925,0.0,0.0,0.0,0.0075
7035,0.6925,0.0,0.0,0.1475,0.16
7036,0.01125,0.01375,0.30625,0.03125,0.6375
7037,0.46375,0.0,0.0225,0.4975,0.01625
7038,0.41,0.00125,0.005,0.15625,0.4275
7039,0.9875,0.0,0.0,0.00125,0.01125
7040,0.15625,0.0075,0.1125,0.035,0.68875
7041,0.0375,0.0,0.16875,0.1925,0.60125
7042,0.26475000000000004,0.0,0.00625,0.42125,0.30774999999999997
7043,0.4075,0.0,0.00125,0.01125,0.58
7044,0.31,0.0,0.0,0.0,0.69
7045,0.57,0.0025,0.03875,0.165,0.22375
7046,0.83625,0.0,0.00125,0.15375,0.00875
7047,0.4354166666666666,0.0,0.00375,0.3220833333333333,0.23875
7048,0.60125,0.00125,0.0275,0.19875,0.17125
7049,0.8925,0.0,0.0,0.05,0.0575
7050,0.0,0.0,0.0,0.0,1.0
7051,0.0225,0.065,0.7025,0.05375,0.15625
7052,0.0,0.0,0.0,0.0,1.0
7053,0.07,0.0,0.0,0.0025,0.9275
7054,0.430625,0.00125,0.01625,0.4579166666666667,0.09395833333333334
7055,0.1125,0.0,0.1075,0.525,0.255
7056,0.105,0.01125,0.005,0.0025,0.87625
7057,0.00375,0.010208333333333335,0.145,0.005,0.8360416666666666
7058,0.14375,0.00125,0.08,0.66625,0.10875
7059,0.08,0.0,0.20625,0.6083333333333334,0.10541666666666667
7060,0.0325,0.01,0.09125,0.13,0.73625
7061,0.0,0.01875,0.05875,0.0,0.9225
7062,0.93875,0.0,0.0,0.05,0.01125
7063,0.5325,0.0,0.0,0.26,0.2075
7064,0.0,0.0,0.04375,0.0,0.95625
7065,0.21625,0.0,0.21875,0.4025,0.1625
7066,0.8931249999999998,0.0,0.04,0.005,0.061875000000000006
7067,0.9,0.0,0.00125,0.00875,0.09
7068,0.7975,0.0,0.00125,0.17375,0.0275
7069,0.89375,0.0,0.0125,0.0425,0.05125
7070,0.95,0.0225,0.0,0.0,0.0275
7071,0.21625,0.0,0.09875,0.4525,0.2325
7072,0.251875,0.0,0.01625,0.345625,0.38625
7073,0.0,0.0,0.06125,0.0025,0.93625
7074,0.35125,0.0,0.0575,0.32125,0.27
7075,0.04875,0.00125,0.03625,0.4775,0.43625
7076,0.995,0.0,0.0,0.00375,0.00125
7077,0.94125,0.01625,0.00125,0.00125,0.04
7078,0.43875,0.00125,0.0,0.2175,0.3425
7079,0.0,0.0,0.0,0.0,1.0
7080,0.68875,0.0,0.005,0.1175,0.18875
7081,0.85875,0.0,0.0,0.09375,0.0475
7082,0.82625,0.0,0.0,0.0325,0.14125
7083,0.64875,0.00125,0.00125,0.01625,0.3325
7084,0.28125,0.0,0.02125,0.35625,0.34125
7085,0.9675,0.0,0.0,0.00125,0.03125
7086,0.9575,0.0,0.0,0.02625,0.01625
7087,0.17375,0.0,0.0025,0.17,0.65375
7088,0.845,0.0,0.005,0.06875,0.08125
